_id,name,factory,style,abv
beer_advocate_0287,Flying Monkey Amber Ale,Flying Monkey Brewing Company,American Amber / Red Ale,4.6
beer_advocate_0288,Boston Red,Boston Beer Works - Canal Street,American Amber / Red Ale,5.2
beer_advocate_0289,Revival Red Ale,Marshall Brewing Company,American Amber / Red Ale,6.5
beer_advocate_0290,Drop Kick Ale,Weston Brewing Company & O'Malley's Pub,American Amber / Red Ale,
beer_advocate_0291,Oakshire Amber,Oakshire Brewing,American Amber / Red Ale,5.4
beer_advocate_0292,Dock Street Philadelphia Amber,Dock Street Brewery & Restaurant,American Amber / Red Ale,6.0
beer_advocate_0293,Arbor Brewing Red Snapper Special Bitter,Arbor Brewing Company,American Amber / Red Ale,4.9
beer_advocate_0294,Boohai Red Ale,Crazy Mountain Brewing Company,American Amber / Red Ale,6.0
beer_advocate_0295,Ro Shampo Imperial Red Ale,Figure 8 Brewing,American Amber / Red Ale,7.5
beer_advocate_0296,Tornado Alley Amber Ale,Charleville Vineyard Microbrewery,American Amber / Red Ale,5.6
beer_advocate_0297,El Centro,Cigar City Brewing,American Amber / Red Ale,6.2
beer_advocate_0298,Reclaimed Rye,Creature Comforts,American Amber / Red Ale,5.5
beer_advocate_0299,Bed And Breakfast,Brouwerij De Molen,American Amber / Red Ale,4.4
beer_advocate_0300,R.J. King Wingwalker Amber Ale,World Brews,American Amber / Red Ale,4.5
beer_advocate_0301,Rat Tail Ale,Cellar Rats Brewery,American Amber / Red Ale,6.0
beer_advocate_0302,Fred Red Ale,Blue & Gray Brewing Co.,American Amber / Red Ale,6.8
beer_advocate_0303,Tall Poppy,8 Wired Brewing Co.,American Amber / Red Ale,7.0
beer_advocate_0304,Twisted Pine Amber Ale,Twisted Pine Brewing Company,American Amber / Red Ale,5.3
beer_advocate_0305,Dad,Rhinegeist Brewery,American Amber / Red Ale,6.0
beer_advocate_0306,BJ's Jeremiah Red,BJ's Restaurant & Brewhouse,American Amber / Red Ale,7.3
beer_advocate_0307,Yukon Red Amber Ale (Arctic Red),Yukon Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0308,Sequoia Red,Kern River Brewing Company,American Amber / Red Ale,5.2
beer_advocate_0309,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.1
beer_advocate_0310,Race Rocks Ale,Lighthouse Brewing Company,American Amber / Red Ale,5.2
beer_advocate_0311,Sciaenhops,Swamp Head Brewery,American Amber / Red Ale,8.3
beer_advocate_0312,Freetail Ale,Freetail Brewing Company,American Amber / Red Ale,6.0
beer_advocate_0313,Cable Car Small Batch Amber Ale,World Brews,American Amber / Red Ale,4.5
beer_advocate_0314,Rogue Farms Chipotle Ale,Rogue Ales,American Amber / Red Ale,
beer_advocate_0315,Misdemeanor,Jailhouse Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0316,Killians Irish Red,Coors Brewing Company,American Amber / Red Ale,4.9
beer_advocate_0317,Fall Festivus,Cricket Hill Brewing Co.,American Amber / Red Ale,4.8
beer_advocate_0318,Axe Scar Pig,Solemn Oath Brewery,American Amber / Red Ale,6.0
beer_advocate_0319,Hoppy Face Amber Ale,Hoppy Brewing Co.,American Amber / Red Ale,6.1
beer_advocate_0320,Tall Ship Amber Ale,Garrison Brewing Company,American Amber / Red Ale,4.6
beer_advocate_0321,Liquid Mistress,Siren Craft Brew,American Amber / Red Ale,5.8
beer_advocate_0322,Pike Pale Heirloom Amber Ale,The Pike Brewing Company,American Amber / Red Ale,5.3
beer_advocate_0323,Moosehead Boundary Ale,Moosehead Breweries Ltd.,American Amber / Red Ale,5.3
beer_advocate_0324,Almost Heaven Amber Ale,Mountain State Brewing Co.,American Amber / Red Ale,5.2
beer_advocate_0325,Ruddy Rye,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.5
beer_advocate_0326,Death Becomes You,Los Muertos Brewing,American Amber / Red Ale,5.5
beer_advocate_0327,Nero_s Apecchio Red Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,6.5
beer_advocate_0328,Looping Owl,Right Brain Brewery,American Amber / Red Ale,8.0
beer_advocate_0329,Double Rainbow Ale,Iron Horse Brewery,American Amber / Red Ale,7.0
beer_advocate_0330,Proletariat Red,Lompoc Tavern,American Amber / Red Ale,6.2
beer_advocate_0331,Autumn Ale,Goose Island Beer Co.,American Amber / Red Ale,6.7
beer_advocate_0332,Rocco Red Ale,Bootlegger's Brewery,American Amber / Red Ale,7.1
beer_advocate_0333,Fire Chief's Red Ale,Pump House Brewery,American Amber / Red Ale,5.5
beer_advocate_0334,1901 Red Ale,Bold City Brewery,American Amber / Red Ale,7.5
beer_advocate_0335,Cow Catcher Red Ale,Mountain Town Brewing Co.,American Amber / Red Ale,5.8
beer_advocate_0336,Barkeater Amber Ale,Lake Placid Craft Brewing Company,American Amber / Red Ale,5.0
beer_advocate_0337,Stony Face Red Ale,Hoppy Brewing Co.,American Amber / Red Ale,5.6
beer_advocate_0338,Bulkhead Red,Barrier Brewing Company,American Amber / Red Ale,6.5
beer_advocate_0339,American Hero,Liquid Hero Brewery,American Amber / Red Ale,5.6
beer_advocate_0340,Minhas Swiss Style Amber,Minhas Craft Brewery,American Amber / Red Ale,5.5
beer_advocate_0341,Red Felt Ale,Goose Island Beer Co.,American Amber / Red Ale,6.0
beer_advocate_0342,Ghost River Riverbank Red,Ghost River Brewing,American Amber / Red Ale,
beer_advocate_0343,Common Ground,The Fort Collins Brewery,American Amber / Red Ale,5.6
beer_advocate_0344,Rathskeller Amber Ale,Gray's Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0345,Riptide Amber,Pensacola Bay Brewery,American Amber / Red Ale,5.4
beer_advocate_0346,Atomic Raygun,Spring House Brewing Company,American Amber / Red Ale,8.3
beer_advocate_0347,Yakima Red,Meantime Brewing Company Limited,American Amber / Red Ale,4.0
beer_advocate_0348,Copperline Amber Ale,Carolina Brewery,American Amber / Red Ale,5.4
beer_advocate_0349,Moustache Ride,Flat 12 Bierwerks,American Amber / Red Ale,6.0
beer_advocate_0350,Men's Room Original Red,Elysian Brewing Company,American Amber / Red Ale,5.6
beer_advocate_0351,Magnificent Amber,Triton Brewing Company,American Amber / Red Ale,5.3
beer_advocate_0352,Project Failed Red Ale,10 Barrel Brewing Co.,American Amber / Red Ale,6.7
beer_advocate_0353,Nightwatch Dark Amber Ale,Maritime Pacific Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0354,Climax Noel - Imperial Red Ale,Eel River Brewing Co.,American Amber / Red Ale,9.2
beer_advocate_0355,Premium Red Ale,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,American Amber / Red Ale,6.0
beer_advocate_0356,Men's Room Black Imperial Ale,Elysian Brewing Company,American Amber / Red Ale,8.0
beer_advocate_0357,Rufus,Firestone Walker Brewing Co.,American Amber / Red Ale,12.0
beer_advocate_0358,'Merican Amber,Jekyll Brewing,American Amber / Red Ale,5.8
beer_advocate_0359,Barrel Trolley Amber Ale,World Brews,American Amber / Red Ale,4.5
beer_advocate_0360,Moon Gun,DuClaw Brewing Company,American Amber / Red Ale,5.0
beer_advocate_0361,Knickerbocker Red,Blue Pants Brewery,American Amber / Red Ale,7.0
beer_advocate_0362,Red Beard Ale,Latitude 42 Brewing Company,American Amber / Red Ale,6.5
beer_advocate_0363,Backcountry Amber,Backcountry Brewery,American Amber / Red Ale,5.38
beer_advocate_0364,Mesabi Red,Lake Superior Brewing Company,American Amber / Red Ale,6.5
beer_advocate_0365,Citrus Wizard,Cigar City Brewing,American Amber / Red Ale,7.2
beer_advocate_0366,Red Card,Alpine Beer Company,American Amber / Red Ale,6.2
beer_advocate_0367,Mehana Volcano Red Ale,Hawai'i Nui Brewing / Mehana Brewing Company,American Amber / Red Ale,5.2
beer_advocate_0368,Smoked Amber,Triple C Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_0369,Beach House,Strand Brewing Co.,American Amber / Red Ale,5.1
beer_advocate_0370,Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.7
beer_advocate_0371,Satan's Pony Amber Ale,South Street Brewery,American Amber / Red Ale,5.0
beer_advocate_0372,Amber,Dead Armadillo Craft Brewing,American Amber / Red Ale,
beer_advocate_0373,South Coast,Parish Brewing Company,American Amber / Red Ale,5.1
beer_advocate_0374,Rocket Red Ale,Big River Grille & Brewing Works,American Amber / Red Ale,4.7
beer_advocate_0375,Owyhee Amber Ale,Beer Valley Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_0376,BottleTree Red,BottleTree Beer Co.,American Amber / Red Ale,7.5
beer_advocate_0377,Irresistible Amber Ale,Madison River Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0378,Murphy's Law Amber Ale,Smartmouth Brewing Company,American Amber / Red Ale,5.8
beer_advocate_0379,Day Of The Dead Beer (Cerveza De Los Muertos) Death Becomes You,Cerveceria Mexicana S.A. De C.V.,American Amber / Red Ale,5.5
beer_advocate_0380,Organ Grinder Amber Ale,Mankato Brewery,American Amber / Red Ale,5.8
beer_advocate_0381,Gentleman Farmer Estate Hop Ale,Lickinghole Creek Craft Brewery,American Amber / Red Ale,7.5
beer_advocate_0382,Deranger Imperial Red,Laurelwood Public House & Brewery,American Amber / Red Ale,8.5
beer_advocate_0383,Deadicated Amber Ale,Devil's Canyon Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0384,Sea Dog Amber Ale,Vancouver Island Brewery,American Amber / Red Ale,5.2
beer_advocate_0385,Flambeau Red,New Orleans Lager & Ale Brewing Company (NOLA),American Amber / Red Ale,5.7
beer_advocate_0386,Belle Gueule Rousse,Brasseurs R.J.,American Amber / Red Ale,5.2
beer_advocate_0387,Winni Ale,603 Brewery,American Amber / Red Ale,6.6
beer_advocate_0388,Anarchist Amber Ale,Cannery Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0389,Stinky Hippie,North Country Brewing,American Amber / Red Ale,6.0
beer_advocate_0390,Lizard Head Red,Steamworks Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_0391,Imperial Cherry Amber Ale,River Horse Brewing Co.,American Amber / Red Ale,7.5
beer_advocate_0392,Amber Apparition,Henniker Brewing Co.,American Amber / Red Ale,5.2
beer_advocate_0393,Bozone Select Amber Ale,Bozeman Brewing Company,American Amber / Red Ale,5.4
beer_advocate_0394,Preacher's Daughter Amber Ale,Fountain Square Brewing Co.,American Amber / Red Ale,6.0
beer_advocate_0395,Pietro Piegari,Choc Beer Co. / Pete's Place,American Amber / Red Ale,5.0
beer_advocate_0396,Red King,Real Ale Brewing Company,American Amber / Red Ale,8.6
beer_advocate_0397,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.5
beer_advocate_0398,Red Racer Copper Ale,Central City Brewers + Distillers,American Amber / Red Ale,5.0
beer_advocate_0399,Holy Crap,Mispillion River Brewing,American Amber / Red Ale,9.0
beer_advocate_0400,Old Credit Amber Ale,Old Credit Brewing Co.,American Amber / Red Ale,5.0
beer_advocate_0401,Leavenworth Oktoberfest Celebration Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.5
beer_advocate_0402,Winter Cheer Ale,Spanish Peaks Brewing Co.,American Amber / Red Ale,6.3
beer_advocate_0403,Starfish Imperial Red Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,7.5
beer_advocate_0404,Battle Axe,Austin Beerworks,American Amber / Red Ale,8.0
beer_advocate_0405,Keybilly,Brew Hub,American Amber / Red Ale,5.4
beer_advocate_0406,Tongue Buckler (Bourbon Barrel Aged),Ballast Point Brewing Company,American Amber / Red Ale,10.0
beer_advocate_0407,Deciduous,Trillium Brewing Company,American Amber / Red Ale,8.0
beer_advocate_0408,Steelhead Red,Grizzly Peak Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0409,Boatilla,Big Bay Brewing Co.,American Amber / Red Ale,4.8
beer_advocate_0410,Columbus Uncle Rusty,Columbus Brewing Company,American Amber / Red Ale,9.2
beer_advocate_0411,Deliberation Amber,West Sixth Brewing Company,American Amber / Red Ale,5.5
beer_advocate_0412,Single Engine Red,Denali Brewing Company / Twister Creek Restaurant,American Amber / Red Ale,5.6
beer_advocate_0413,Extra Red,Ritual Brewing Co.,American Amber / Red Ale,6.5
beer_advocate_0414,Liquid Amber,Prescott Brewing Company,American Amber / Red Ale,
beer_advocate_0415,Olde Johnnie Ale,Cold Spring Brewing Co.,American Amber / Red Ale,4.7
beer_advocate_0416,Freshtracks Wet Hopped Ale,Boulder Beer / Wilderness Pub,American Amber / Red Ale,4.9
beer_advocate_0417,Copperhead Red,The Brew Kettle Taproom & Smokehouse / Production Works,American Amber / Red Ale,5.0
beer_advocate_0418,Strada S. Felice,Grado Plato,American Amber / Red Ale,8.0
beer_advocate_0419,Downpour,Elevation Beer Co.,American Amber / Red Ale,8.3
beer_advocate_0420,Hoosier Daddy,New Albanian Brewing Company - Pizzeria and Public House,American Amber / Red Ale,7.0
beer_advocate_0421,Green Man Leaf Blower Whole Leaf Amber,Green Man Brewery,American Amber / Red Ale,6.2
beer_advocate_0422,Siren Red Ale,Lighthouse Brewing Company,American Amber / Red Ale,8.0
beer_advocate_0423,Green's Amber Ale,Green's Gluten Free Beers,American Amber / Red Ale,6.0
beer_advocate_0424,1892 Traditional Ale,Quidi Vidi Brewing Company,American Amber / Red Ale,5.0
beer_advocate_0425,Gahan House Island Red Amber,The Gahan House,American Amber / Red Ale,5.0
beer_advocate_0426,Sacrifice,Aztec Brewing Company,American Amber / Red Ale,7.6
beer_advocate_0427,Pinglehead,Pinglehead Brewing Co. / Brewer's Pizza,American Amber / Red Ale,7.8
beer_advocate_0428,Atwater Double Down Imperial Amber Ale,Atwater Brewery,American Amber / Red Ale,7.5
beer_advocate_0429,Simeon Jones River Valley Amber Ale,Picaroons Brewing Co.,American Amber / Red Ale,4.5
beer_advocate_0430,The Infinite,Jailbreak Brewing Company,American Amber / Red Ale,5.0
beer_advocate_0431,Cross Fever,Epic Brewing Company,American Amber / Red Ale,4.8
beer_advocate_0432,Pisgah Leaf Amber,Pisgah Brewing Co.,American Amber / Red Ale,5.7
beer_advocate_0433,Portsmouth Hop Harvest #1,Portsmouth Brewery,American Amber / Red Ale,6.5
beer_advocate_0434,Bed Head Red,Lagerheads Smokehouse & Brewing Co.,American Amber / Red Ale,5.9
beer_advocate_0435,Squatters Radio From Hell,Utah Brewers Cooperative,American Amber / Red Ale,5.5
beer_advocate_0436,Red Frog Ale,Blue Frog Grog & Grill,American Amber / Red Ale,6.0
beer_advocate_0437,Epiphany Ale,Iron Springs Pub & Brewery,American Amber / Red Ale,5.5
beer_advocate_0438,Ruby Bloom Amber,Bloomington Brewing Company,American Amber / Red Ale,6.0
beer_advocate_0439,IRA (India Red Ale),Cascade Lakes Brewing Co.,American Amber / Red Ale,6.8
beer_advocate_0440,Stoudt's Winter Ale (2010-2011),Stoudts Brewing Co.,American Amber / Red Ale,6.0
beer_advocate_0441,Kick Back Ale,Beach Haus Brewery,American Amber / Red Ale,5.5
beer_advocate_0442,Squatters Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.0
beer_advocate_0443,Hockley Amber,Hockley Valley Brewing Co.,American Amber / Red Ale,4.2
beer_advocate_0444,Trailhead Red,Trailhead Brewing Co,American Amber / Red Ale,
beer_advocate_0445,9th State Red IPA,603 Brewery,American Amber / Red Ale,7.1
beer_advocate_0446,100 Meter Ale,Eugene City Brewery,American Amber / Red Ale,
beer_advocate_0447,Victory Red,Boston Beer Works - Canal Street,American Amber / Red Ale,5.0
beer_advocate_0448,Toaster Pastry,21st Amendment Brewery,American Amber / Red Ale,7.6
beer_advocate_0449,Angel Creek Amber Ale,Ruby Mountain Brewing,American Amber / Red Ale,5.0
beer_advocate_0450,Farmer's Tan,Tractor Brewing Co.,American Amber / Red Ale,5.2
beer_advocate_0451,Hitachino Nest Amber Ale,Kiuchi Brewery,American Amber / Red Ale,5.0
beer_advocate_0452,Trout Town American Amber Ale,Roscoe Beer Co.,American Amber / Red Ale,5.0
beer_advocate_0453,Bahl Hornin' Imperial Boont Amber Ale,Anderson Valley Brewing Company,American Amber / Red Ale,8.8
beer_advocate_0454,Hop Head Red,Belmont Brewing Company,American Amber / Red Ale,
beer_advocate_0455,Knucklehead Red Ale,Beachwood BBQ & Brewing,American Amber / Red Ale,5.7
beer_advocate_0456,Rustic Horizon Red Ale,Twisted Manzanita Ales,American Amber / Red Ale,6.8
beer_advocate_0457,Hop Lobster,Springfield Brewing Company,American Amber / Red Ale,
beer_advocate_0458,Matt's Red,Cumberland Brews,American Amber / Red Ale,5.5
beer_advocate_0459,Evil Owl Amber,Branchline Brewing Co.,American Amber / Red Ale,5.2
beer_advocate_0460,Daylight Amber,Track 7 Brewing Co.,American Amber / Red Ale,6.5
beer_advocate_0461,Wisco Disco,Stillmank Beer Company,American Amber / Red Ale,5.1
beer_advocate_0462,Skunk Ape,Boneyard Beer Company,American Amber / Red Ale,6.0
beer_advocate_0463,Abner Weed Amber Ale,Mount Shasta Brewing,American Amber / Red Ale,5.5
beer_advocate_0464,Patrick's Poison,Rivertowne Brewing,American Amber / Red Ale,8.0
beer_advocate_0465,The Red C,Sloop Brewing,American Amber / Red Ale,6.7
beer_advocate_0466,Steep Trail Amber Ale,Black Diamond Brewing Co.,American Amber / Red Ale,5.7
beer_advocate_0467,Easy Chair,Upland Brewing Company,American Amber / Red Ale,5.25
beer_advocate_0468,Smoked Red Ale,West O Beer,American Amber / Red Ale,6.5
beer_advocate_0469,Conjugal Visit,Jailhouse Brewing Company,American Amber / Red Ale,6.0
beer_advocate_0470,Tell Tale Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.0
beer_advocate_0471,Ale Camino,Tap It Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_0472,Gnarly Oak Hazelnut Dark,Minhas Craft Brewery,American Amber / Red Ale,5.5
beer_advocate_0473,Triple Hop Red,Lengthwise Brewing Company,American Amber / Red Ale,5.6
beer_advocate_0474,Irish Red,Rubicon Brewing Company,American Amber / Red Ale,6.9
beer_advocate_0475,Red Headed Stranger,Ranger Creek Brewing & Distilling,American Amber / Red Ale,6.3
beer_advocate_0476,Barnstormer Red,Blackhorse Pub & Brewery,American Amber / Red Ale,
beer_advocate_0477,Arch Amber Ale,The Hartford Better Beer Co.,American Amber / Red Ale,4.9
beer_advocate_0478,Oak Creek Amber,Oak Creek Brewing Co.,American Amber / Red Ale,5.5
beer_advocate_0479,Vicious Circle Amber Ale,Fish Brewing Company / Fishbowl Brewpub,American Amber / Red Ale,5.0
beer_advocate_0480,Copperhead Amber Ale,Yalobusha Brewing Company,American Amber / Red Ale,5.65
beer_advocate_0481,Rudolph's Red,Rivertowne Pourhouse,American Amber / Red Ale,8.1
beer_advocate_0482,Manitou Amber Ale,Brewery Terra Firma,American Amber / Red Ale,5.3
beer_advocate_0483,Red Wing Red Ale,Rohrbach Brewing Company (Brewpub),American Amber / Red Ale,4.6
beer_advocate_0484,Flying Monkeys Amber Ale,Flying Monkeys Craft Brewery,American Amber / Red Ale,5.0
beer_advocate_0485,ZZ+ Amber Ale,Naparbier Sdad. Coop.,American Amber / Red Ale,5.5
beer_advocate_0486,Eruption Imperial Red Ale,Worthy Brewing Co.,American Amber / Red Ale,8.0
beer_advocate_0487,Three Beavers Imperial Red Ale,Howe Sound Inn & Brewing Company,American Amber / Red Ale,7.5
beer_advocate_0488,Amber Tease,Schmohz Brewing Company,American Amber / Red Ale,5.3
beer_advocate_0489,Yebisu Kohaku,Sapporo Breweries Ltd.,American Amber / Red Ale,5.5
beer_advocate_0490,961 Red Ale,961 Beer,American Amber / Red Ale,5.5
beer_advocate_0491,West Sixth / Country Boy Country Western (Volume 3 Imperial Red Ale),West Sixth Brewing Company,American Amber / Red Ale,13.0
beer_advocate_0492,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.2
beer_advocate_0493,Reppin' Red Ale,Berghoff Brewery,American Amber / Red Ale,6.2
