_id,name,color,fuel,year,km,city,owner,price
bikedekho_0262,Bajaj Platina 100 Alloy Wheel KS,grey,Petrol,2007,39000,Bangalore,SecondOwner,22000
bikedekho_0263,Bajaj Xcd Exceed 125cc Dtssi,red,Petrol,2008,38000,Bangalore,FirstOwner,26000
bikedekho_0264,Bajaj Pulsar 150cc Dtsi,blue,Petrol,2004,40008,Bangalore,FirstOwner,20000
bikedekho_0265,Bajaj Pulsar 150cc Dtsi,black,Petrol,2005,80000,Bangalore,FirstOwner,25000
bikedekho_0266,Bajaj Pulsar 180cc Dtsi,blue,Petrol,2010,23700,Bangalore,FirstOwner,54000
bikedekho_0267,Bajaj Pulsar 180cc Dtsi,black,Petrol,2014,6400,Bangalore,FirstOwner,70000
bikedekho_0268,Bajaj Pulsar 150cc Dtsi,blue,Petrol,2013,30000,Bangalore,FirstOwner,59000
bikedekho_0269,Hero Honda Splendor Plus,black,Petrol,2004,100000,Bangalore,FirstOwner,24500
bikedekho_0270,Hero Honda Passion Pro,red,Petrol,2010,26000,Bangalore,FirstOwner,26000
bikedekho_0271,Hero Honda Splendor Nxg,black,Petrol,1998,40000,Bangalore,ThirdOwner,19999
bikedekho_0272,Hero Honda Splendor Plus,black,Petrol,2010,33000,Bangalore,SecondOwner,38000
bikedekho_0273,Hero Honda Passion Pro,black,Petrol,2013,62000,Bangalore,FirstOwner,45000
bikedekho_0274,Hero Honda Splendor Plus,Parpal,Petrol,2003,94000,Bangalore,FirstOwner,21000
bikedekho_0275,Hero Honda Passion Pro,black,Petrol,2013,20000,Bangalore,FirstOwner,43000
bikedekho_0276,Hero Honda Karizma R,yellow,Petrol,2008,30000,Bangalore,FirstOwner,42000
bikedekho_0277,Honda Activa i STD,silver,Petrol,2007,27000,Bangalore,FirstOwner,23000
bikedekho_0278,Bajaj Discover 125 M Drum,black,Petrol,2011,50000,Delhi,FirstOwner,25000
bikedekho_0279,Bajaj Pulsar 150cc Dtsi,black,Petrol,2006,40000,Delhi,FirstOwner,11999
bikedekho_0280,Bajaj Discover 100,black,Petrol,2011,35000,Delhi,FirstOwner,26000
bikedekho_0281,Bajaj Pulsar 135,red,Petrol,2012,18000,Delhi,FirstOwner,32000
bikedekho_0282,Bajaj Platina 100 Alloy Wheel KS,black,Petrol,2013,19700,Delhi,FirstOwner,34000
bikedekho_0283,Bajaj Pulsar 150cc Dtsi,black,Petrol,2011,48000,Delhi,SecondOwner,30000
bikedekho_0284,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,45000,Delhi,SecondOwner,25000
bikedekho_0285,Bajaj Avenger 220,blue,Petrol,2007,100000,Delhi,FirstOwner,29000
bikedekho_0286,Bajaj Pulsar 200 NS,black,Petrol,2014,13700,Delhi,FirstOwner,74500
bikedekho_0287,Bajaj Discover 125 M Drum,red,Petrol,2004,30000,Delhi,SecondOwner,8000
bikedekho_0288,Bajaj Avenger 220,blue,Petrol,2014,14500,Delhi,FirstOwner,64000
bikedekho_0289,Bajaj Pulsar 220F Dtsi,red,Petrol,2008,24000,Delhi,FirstOwner,40000
bikedekho_0290,Bajaj Pulsar 150cc Dtsi,red,Petrol,2006,70000,Delhi,FirstOwner,25000
bikedekho_0291,Bajaj Pulsar 180cc Dtsi,black,Petrol,2009,26000,Delhi,SecondOwner,28500
bikedekho_0292,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,61000,Delhi,FirstOwner,24000
bikedekho_0293,Hero Honda Hunk,black,Petrol,2009,26090,Delhi,FirstOwner,18000
bikedekho_0294,Bajaj Pulsar 150cc Dtsi,silver,Petrol,2015,48000,Mumbai,FirstOwner,14999
bikedekho_0295,Honda Stunner CBF Self Disc Alloy,black,Petrol,2010,1000,Mumbai,FirstOwner,29999
bikedekho_0296,Hero Honda Glamour,black,Petrol,2008,60000,Bangalore,FirstOwner,21000
bikedekho_0297,Hero Honda Glamour,red,Petrol,2013,15000,Bangalore,FirstOwner,49999
bikedekho_0298,Hero Honda Karizma Zmr Pgm Fi,orange,Petrol,2011,21350,Bangalore,FirstOwner,59999
bikedekho_0299,Honda Unicorn Alloy,black,Petrol,2007,29000,Bangalore,SecondOwner,49000
bikedekho_0300,Honda Unicorn Alloy,silver,Petrol,2010,20500,Bangalore,FirstOwner,49500
bikedekho_0301,Hero Motocorp Splendor Pro Self Alloy,black,Petrol,2012,24000,Bangalore,FirstOwner,39999
bikedekho_0302,Suzuki Fiero STD,black,Petrol,2002,60000,Bangalore,SecondOwner,29999
bikedekho_0303,Royal Enfield Bullet 350 Twinspark,maroon,Petrol,1984,50000,Bangalore,SecondOwner,120000
bikedekho_0304,Royal Enfield Thunderbird 350,black,Petrol,2007,47000,Bangalore,SecondOwner,70000
bikedekho_0305,Hyosung Gt 250r,red,Petrol,2013,5500,Bangalore,FirstOwner,170000
bikedekho_0306,TVS Apache RTR 160,grey,Petrol,2011,35000,Bangalore,FirstOwner,40000
bikedekho_0307,TVS Apache RTR 160,yellow,Petrol,2013,15000,Bangalore,FirstOwner,63000
bikedekho_0308,Yamaha RX 135 STD,red,Petrol,1999,26000,Bangalore,FirstOwner,36999
bikedekho_0309,Yamaha FZ16,black,Petrol,2012,20000,Bangalore,FirstOwner,59000
bikedekho_0310,TVS Victor 2015,black,Petrol,2003,25000,Bangalore,SecondOwner,14999
bikedekho_0311,Yamaha Fz 1 1000,red,Petrol,2012,28000,Bangalore,FirstOwner,59999
bikedekho_0312,TVS Star City Plus Electric Start Mag,black,Petrol,2014,2800,Bangalore,FirstOwner,44000
bikedekho_0313,Yamaha YZF R15 Version 2.0,blue,Petrol,2015,4400,Bangalore,FirstOwner,110000
bikedekho_0314,Yamaha RX 135 STD,maroon,Petrol,2002,52000,Bangalore,SecondOwner,57000
bikedekho_0315,TVS XL Super HD 2 Stroke,black,Petrol,2006,25000,Bangalore,FirstOwner,9500
bikedekho_0316,Bajaj Avenger 220,black,Petrol,2005,35000,Mumbai,SecondOwner,20000
bikedekho_0317,Bajaj Pulsar 150cc Dtsi,black,Petrol,2006,30000,Mumbai,FirstOwner,27500
bikedekho_0318,Bajaj Avenger 220,black,Petrol,2010,26000,Mumbai,SecondOwner,35000
bikedekho_0319,Bajaj Pulsar 150cc Dtsi,black,Petrol,2008,65000,Mumbai,SecondOwner,20000
bikedekho_0320,Bajaj Pulsar 220F Dtsi,black,Petrol,2008,22000,Mumbai,FirstOwner,30000
bikedekho_0321,Hero Honda Karizma R,white,Petrol,2005,55000,Mumbai,SecondOwner,34999
bikedekho_0322,Hero Honda Karizma R,red,Petrol,2004,8000,Mumbai,FirstOwner,14999
bikedekho_0323,Honda Unicorn Alloy,yellow,Petrol,2006,100000,Mumbai,ThirdOwner,34000
bikedekho_0324,Honda CB Unicorn 160 Cbs,black,Petrol,2012,14000,Mumbai,FirstOwner,50000
bikedekho_0325,Royal Enfield Bullet 350 Twinspark,black,Petrol,1999,7000,Delhi,SecondOwner,74999
bikedekho_0326,Royal Enfield Bullet Electra Twinspark,silver,Petrol,2010,25000,Delhi,FirstOwner,89999
bikedekho_0327,KTM RC 200,black,Petrol,2014,1600,Delhi,FirstOwner,140000
bikedekho_0328,Bajaj Caliber 115,blue,Petrol,2000,60000,Mumbai,SecondOwner,11999
bikedekho_0329,Yamaha RX 100 STD,red,Petrol,1994,40000,Delhi,SecondOwner,32999
bikedekho_0330,Yamaha FZ16,black,Petrol,2010,29000,Delhi,SecondOwner,36000
bikedekho_0331,Yamaha Crux,black,Petrol,2004,50000,Delhi,SecondOwner,11000
bikedekho_0332,Bajaj Pulsar 220F Dtsi,blue,Petrol,2010,38000,Bangalore,FirstOwner,48000
bikedekho_0333,Bajaj Discover 125 M Drum,black,Petrol,2013,13500,Bangalore,FirstOwner,49000
bikedekho_0334,Bajaj Pulsar 150cc Dtsi,silver,Petrol,2006,54000,Bangalore,SecondOwner,27000
bikedekho_0335,Bajaj Pulsar 150cc Dtsi,blue,Petrol,2005,30000,Bangalore,SecondOwner,19999
bikedekho_0336,Bajaj Avenger 220,blue,Petrol,2013,17000,Bangalore,FirstOwner,70000
bikedekho_0337,Bajaj Pulsar 220F Dtsi,black,Petrol,2013,33000,Bangalore,FirstOwner,75000
bikedekho_0338,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,53000,Bangalore,FirstOwner,31999
bikedekho_0339,Bajaj Pulsar 150cc Dtsi,red,Petrol,2009,50000,Bangalore,FirstOwner,30000
bikedekho_0340,Bajaj Avenger 220,blue,Petrol,2013,22000,Bangalore,FirstOwner,64999
bikedekho_0341,Bajaj Pulsar 200 NS,blue,Petrol,2008,52000,Bangalore,FirstOwner,38000
bikedekho_0342,Bajaj Pulsar 180cc Dtsi,black,Petrol,2010,27000,Bangalore,FirstOwner,40000
bikedekho_0343,Bajaj Pulsar 180cc Dtsi,red,Petrol,2010,30000,Bangalore,FirstOwner,28730
bikedekho_0344,Bajaj Discover 100,black,Petrol,2010,35000,Delhi,SecondOwner,24999
bikedekho_0345,Bajaj Pulsar 150cc Dtsi,black,Petrol,2006,67000,Delhi,SecondOwner,18000
bikedekho_0346,Bajaj Pulsar 150cc Dtsi,blue,Petrol,2012,15000,Delhi,FirstOwner,44000
bikedekho_0347,Bajaj Discover 125 STD,black,Petrol,2012,18000,Delhi,SecondOwner,32000
bikedekho_0348,Bajaj Discover 125 M Drum,black,Petrol,2011,64000,Delhi,FirstOwner,25000
bikedekho_0349,Bajaj Discover 100,black,Petrol,2013,1700,Delhi,FirstOwner,49000
bikedekho_0350,Bajaj Pulsar 150cc Dtsi,blue,Petrol,2003,40000,Delhi,FirstOwner,9500
bikedekho_0351,Bajaj Platina 100 Spoke Wheel,red,Petrol,2010,60000,Delhi,FirstOwner,24999
bikedekho_0352,Bajaj Pulsar 150cc Dtsi,black,Petrol,2005,37000,Delhi,FirstOwner,24000
bikedekho_0353,Hero Honda Karizma R,black,Petrol,2009,17000,Delhi,FirstOwner,29999
bikedekho_0354,Hero Honda Splendor Pro,black,Petrol,2011,37000,Delhi,FirstOwner,31999
bikedekho_0355,Hero Honda Splendor Plus,black,Petrol,2011,40000,Delhi,FirstOwner,30000
bikedekho_0356,Hero Honda Hunk,black,Petrol,2009,24900,Delhi,FirstOwner,24500
bikedekho_0357,Hero Honda Passion Plus,black,Petrol,2009,50000,Delhi,FirstOwner,22000
bikedekho_0358,Hero Motocorp Karizma R,white,Petrol,2013,22974,Delhi,FirstOwner,64999
bikedekho_0359,Hero Honda Hunk,black,Petrol,2010,50000,Delhi,FirstOwner,29000
bikedekho_0360,Hero Honda Cbz Xtreme Kick Start,black,Petrol,2008,21373,Delhi,FirstOwner,16000
bikedekho_0361,Honda CB Dazzler Sports,black,Petrol,2011,19000,Delhi,FirstOwner,30000
bikedekho_0362,Royal Enfield Bullet 350 Twinspark,black,Petrol,2012,11000,Delhi,FirstOwner,84999
bikedekho_0363,Honda CBR 150R Deluxe,black,Petrol,2012,20000,Delhi,SecondOwner,89000
bikedekho_0364,Royal Enfield Bullet Electra Twinspark,black,Petrol,2008,22000,Delhi,SecondOwner,89999
bikedekho_0365,Kawasaki Ninja 650,green,Petrol,2013,18000,Delhi,FirstOwner,45999
bikedekho_0366,Honda Stunner CBF Self Disc Alloy,black,Petrol,2009,40000,Delhi,FirstOwner,20999
bikedekho_0367,Bajaj Pulsar 150cc Dtsi,black,Petrol,2003,40000,Delhi,SecondOwner,10999
bikedekho_0368,Hero Honda Achiever,black,Petrol,2010,42000,Mumbai,FirstOwner,29999
bikedekho_0369,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,35000,Mumbai,SecondOwner,18000
bikedekho_0370,Bajaj Pulsar 220F Dtsi,yellow,Petrol,2010,10000,Bangalore,FirstOwner,69999
bikedekho_0371,Hero Honda Karizma R,white,Petrol,2011,16000,Delhi,SecondOwner,52499
bikedekho_0372,Hero Honda Karizma R,red,Petrol,2006,30000,Delhi,SecondOwner,18000
bikedekho_0373,Bajaj Discover 150 S Disc,black,Petrol,2010,20000,Delhi,FirstOwner,21999
bikedekho_0374,KTM Duke 390,white,Petrol,2014,3000,Delhi,FirstOwner,160000
bikedekho_0375,Yamaha FZ16,black,Petrol,2008,30000,Delhi,FirstOwner,34999
bikedekho_0376,Yamaha Fazer Sport,white,Petrol,2012,23000,Delhi,FirstOwner,49999
bikedekho_0377,Hero Honda Karizma R,red,Petrol,2007,26000,Delhi,SecondOwner,24499
bikedekho_0378,Bajaj Discover 100,black,Petrol,2010,28000,Delhi,FirstOwner,21999
bikedekho_0379,TVS Apache RTR 180,white,Petrol,2010,20000,Delhi,FirstOwner,41000
bikedekho_0380,Hero Honda Karizma Zmr Pgm Fi,black,Petrol,2014,9000,Delhi,FirstOwner,59000
bikedekho_0381,Yamaha Fazer Sport,black,Petrol,2013,23000,Bangalore,FirstOwner,68000
bikedekho_0382,Yamaha Enticer 125,black,Petrol,2003,18000,Mumbai,SecondOwner,9999
bikedekho_0383,Honda CBR 150R Standard,black,Petrol,2012,14000,Bangalore,FirstOwner,80000
bikedekho_0384,Bajaj CT 100 Alloy,maroon,Petrol,2004,35000,Bangalore,FirstOwner,24000
bikedekho_0385,Hero Honda CBZ Disc,Purple,Petrol,2000,35000,Bangalore,ThirdOwner,11000
bikedekho_0386,Royal Enfield Classic 350,black,Petrol,2009,28000,Mumbai,SecondOwner,110000
bikedekho_0387,TVS Apache RTR 160,yellow,Petrol,2009,18000,Bangalore,FirstOwner,35000
bikedekho_0388,Bajaj Discover 150 F Standard,black,Petrol,2012,25000,Bangalore,FirstOwner,37000
bikedekho_0389,Yamaha YZF R15 Version 2.0,blue,Petrol,2014,8000,Delhi,FirstOwner,100000
bikedekho_0390,Bajaj Pulsar 180cc Dtsi,blue,Petrol,2012,20300,Delhi,FirstOwner,55000
bikedekho_0391,Yamaha FZS FI Version 2.0,black,Petrol,2011,70000,Delhi,FirstOwner,35000
bikedekho_0392,Royal Enfield Bullet Machismo,black,Petrol,2007,23000,Delhi,SecondOwner,54000
bikedekho_0393,Hero Motocorp Passion Xpro Disc Self Cast,black,Petrol,2013,17000,Delhi,FirstOwner,36999
bikedekho_0394,Honda CB Twister Self Drum Alloy,black,Petrol,2011,33000,Delhi,FirstOwner,27500
bikedekho_0395,Bajaj Pulsar 150cc Dtsi,black,Petrol,2011,36000,Delhi,FirstOwner,28000
bikedekho_0396,Bajaj Avenger 220,blue,Petrol,2013,16000,Delhi,FirstOwner,67000
bikedekho_0397,Bajaj Pulsar 150cc Dtsi,black,Petrol,2011,18500,Delhi,FirstOwner,34000
bikedekho_0398,Bajaj Pulsar 220F Dtsi,black,Petrol,2012,18000,Delhi,FirstOwner,50000
bikedekho_0399,Bajaj Pulsar 150cc Dtsi,black,Petrol,2005,48000,Bangalore,SecondOwner,18000
bikedekho_0400,Hero Honda Cd Deluxe,black,Petrol,2012,16900,Delhi,FirstOwner,29999
bikedekho_0401,Yamaha YZF R15 Version 2.0,black,Petrol,2013,5000,Bangalore,FirstOwner,100000
bikedekho_0402,Bajaj Pulsar 150cc Dtsi,black,Petrol,2003,70000,Mumbai,FirstOwner,17000
bikedekho_0403,Honda Dream Neo Self Drum Alloy,black,Petrol,2014,2000,Mumbai,FirstOwner,45000
bikedekho_0404,Honda Unicorn Alloy,black,Petrol,2014,7500,Mumbai,FirstOwner,56000
bikedekho_0405,Bajaj Avenger 220,blue,Petrol,2008,7000,Mumbai,SecondOwner,33000
bikedekho_0406,Suzuki Access 125cc,black,Petrol,2014,2000,Mumbai,FirstOwner,40000
bikedekho_0407,Yamaha Fazer Sport,white,Petrol,2011,11000,Mumbai,FirstOwner,46999
bikedekho_0408,Yamaha FZS FI Version 2.0,red,Petrol,2013,20000,Mumbai,FirstOwner,40000
bikedekho_0409,Yamaha SZ S,black,Petrol,2009,13000,Mumbai,FirstOwner,44000
bikedekho_0410,Yamaha YZF R15 Version 2.0,red,Petrol,2013,12000,Mumbai,FirstOwner,80000
bikedekho_0411,Yamaha FZ S,red,Petrol,2009,16500,Mumbai,FirstOwner,37000
bikedekho_0412,Yamaha YZF R15 Version 2.0,black,Petrol,2013,13000,Mumbai,FirstOwner,77000
bikedekho_0413,Royal Enfield Classic 350,black,Petrol,2015,5000,Mumbai,FirstOwner,130000
bikedekho_0414,KTM RC 200,black,Petrol,2015,4000,Mumbai,FirstOwner,160000
bikedekho_0415,Royal Enfield Classic 350,silver,Petrol,2010,25000,Mumbai,SecondOwner,100000
bikedekho_0416,Suzuki Gs150r,blue,Petrol,2011,70000,Mumbai,SecondOwner,22000
bikedekho_0417,Honda Shine Self Disc Alloy,black,Petrol,2012,44000,Mumbai,FirstOwner,35000
bikedekho_0418,Honda Unicorn Alloy,silver,Petrol,2011,30000,Mumbai,FirstOwner,49999
bikedekho_0419,Bajaj Pulsar 220F Dtsi,black,Petrol,2014,4500,Mumbai,FirstOwner,89999
bikedekho_0420,Bajaj Pulsar 180cc Dtsi,black,Petrol,2013,13000,Mumbai,FirstOwner,24999
bikedekho_0421,Bajaj Pulsar 220F Dtsi,black,Petrol,2012,50000,Mumbai,SecondOwner,43000
bikedekho_0422,Bajaj Discover 125 St,blue,Petrol,2012,26000,Mumbai,FirstOwner,34999
bikedekho_0423,Bajaj Pulsar 150cc Dtsi,red,Petrol,2006,63000,Mumbai,FirstOwner,59000
bikedekho_0424,Bajaj Discover 150 F Disc,black,Petrol,2010,44000,Mumbai,FirstOwner,34999
bikedekho_0425,Bajaj Pulsar 150cc Dtsi,red,Petrol,2004,25000,Mumbai,SecondOwner,16000
bikedekho_0426,Bajaj Discover 125 T Drum,black,Petrol,2007,59000,Mumbai,FirstOwner,23999
bikedekho_0427,Bajaj Pulsar 180cc Dtsi,silver,Petrol,2002,37000,Mumbai,SecondOwner,17999
bikedekho_0428,Yamaha YZF R15 Version 2.0,black,Petrol,2013,7650,Bangalore,SecondOwner,91999
bikedekho_0429,Yamaha YZF R15 Version 2.0,black,Petrol,2008,30000,Bangalore,ThirdOwner,65000
bikedekho_0430,Yamaha YZF R15,black,Petrol,2009,33000,Bangalore,ThirdOwner,59999
bikedekho_0431,Yamaha YZF R15,blue,Petrol,2010,37000,Bangalore,SecondOwner,53999
bikedekho_0432,TVS Apache RTR 180,black,Petrol,2007,80000,Bangalore,SecondOwner,35000
bikedekho_0433,TVS Apache RTR 160,red,Petrol,2010,27000,Bangalore,SecondOwner,41999
bikedekho_0434,TVS Flame DS 125,red,Petrol,2009,28000,Bangalore,SecondOwner,21999
bikedekho_0435,Royal Enfield Thunderbird 350,silver,Petrol,2007,40000,Bangalore,SecondOwner,80000
bikedekho_0436,TVS Apache RTR 180,grey,Petrol,2011,38000,Bangalore,FirstOwner,51000
bikedekho_0437,Royal Enfield Bullet Electra Twinspark,silver,Petrol,2014,8700,Bangalore,FirstOwner,110000
bikedekho_0438,Royal Enfield Bullet 500,black,Petrol,2014,4800,Bangalore,FirstOwner,140000
bikedekho_0439,Yamaha YZF R15 Version 2.0,red,Petrol,2012,25000,Bangalore,FirstOwner,75000
bikedekho_0440,Hero Honda Cbz Xtreme Self Start,silver,Petrol,2007,37000,Bangalore,FirstOwner,28000
bikedekho_0441,Honda CBR 250R ABS,silver,Petrol,2012,26000,Bangalore,FirstOwner,100000
bikedekho_0442,Honda Unicorn Alloy,silver,Petrol,2012,13000,Bangalore,FirstOwner,55000
bikedekho_0443,Hero Honda Karizma R,black,Petrol,2011,22000,Bangalore,SecondOwner,44000
bikedekho_0444,Hero Honda Karizma Zmr Pgm Fi,white,Petrol,2003,18000,Bangalore,ThirdOwner,54999
bikedekho_0445,Honda CB Twister Self Drum Alloy,green,Petrol,2011,27000,Bangalore,FirstOwner,34000
bikedekho_0446,KTM RC 390,red,Petrol,2015,100,Delhi,FirstOwner,5000
bikedekho_0447,Bajaj Pulsar 135,black,Petrol,2012,45000,Mumbai,FirstOwner,16999
bikedekho_0448,Suzuki Fiero STD,black,Petrol,2000,60000,Mumbai,SecondOwner,9000
bikedekho_0449,Suzuki Gixxer SF Standard,blue,Petrol,2014,3300,Mumbai,FirstOwner,64999
bikedekho_0450,Honda Unicorn Alloy,black,Petrol,2008,48000,Mumbai,FirstOwner,34000
bikedekho_0451,Royal Enfield Continental Gt 535,yellow,Petrol,2014,964,Mumbai,FirstOwner,17700
bikedekho_0452,Honda Shine Self Disc Alloy,grey,Petrol,2010,28000,Mumbai,FirstOwner,34000
bikedekho_0453,Bajaj Pulsar 150cc Dtsi,black,Petrol,2007,32000,Mumbai,FirstOwner,29999
bikedekho_0454,Hero Honda Passion Pro,black,Petrol,2013,5000,Mumbai,FirstOwner,39999
bikedekho_0455,Hero Honda Splendor Super,black,Petrol,1999,12700,Mumbai,SecondOwner,15000
bikedekho_0456,Bajaj Pulsar 135,red,Petrol,2011,65000,Mumbai,FirstOwner,26999
bikedekho_0457,Suzuki Slingshot 125,red,Petrol,2011,44000,Bangalore,FirstOwner,40000
bikedekho_0458,Hero Honda Passion Plus,black,Petrol,2005,47170,Bangalore,FirstOwner,21500
bikedekho_0459,KTM Duke 200,orange,Petrol,2012,35000,Bangalore,FirstOwner,95000
bikedekho_0460,Bajaj Pulsar 180cc Dtsi,silver,Petrol,2012,40000,Bangalore,SecondOwner,44999
bikedekho_0461,Hero Honda Karizma R,black,Petrol,2011,19000,Bangalore,FirstOwner,46999
bikedekho_0462,Bajaj Pulsar 150cc Dtsi,black,Petrol,2011,37000,Bangalore,FirstOwner,44000
bikedekho_0463,Royal Enfield Bullet Electra Twinspark,silver,Petrol,2006,30000,Delhi,SecondOwner,84000
bikedekho_0464,TVS Victor 2015,black,Petrol,2005,35000,Delhi,SecondOwner,8000
bikedekho_0465,Yamaha YZF R15 Version 2.0,red,Petrol,2014,9000,Delhi,FirstOwner,100000
bikedekho_0466,Bajaj Pulsar 150cc Dtsi,black,Petrol,2006,46000,Bangalore,SecondOwner,20000
bikedekho_0467,Yamaha FZ16,red,Petrol,2010,24000,Delhi,FirstOwner,35999
bikedekho_0468,Bajaj Avenger 220,black,Petrol,2013,28500,Bangalore,FirstOwner,74999
bikedekho_0469,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,14000,Delhi,FirstOwner,23000
bikedekho_0470,Hero Motocorp Ignitor 125 Disc,black,Petrol,2013,90400,Delhi,FirstOwner,38000
bikedekho_0471,Honda Unicorn Alloy,red,Petrol,2014,4,Bangalore,FirstOwner,74999
bikedekho_0472,Yamaha FZ S,green,Petrol,2013,12000,Delhi,FirstOwner,61999
bikedekho_0473,Bajaj Discover 150 F Disc,black,Petrol,2012,30000,Delhi,SecondOwner,24999
bikedekho_0474,Hyosung Gt 250r,red,Petrol,2012,4500,Delhi,SecondOwner,190000
bikedekho_0475,Bajaj Discover 100,black,Petrol,2010,70000,Delhi,FirstOwner,23000
bikedekho_0476,Honda Stunner CBF Self Disc Alloy,yellow,Petrol,2011,28000,Delhi,FirstOwner,32999
bikedekho_0477,Yamaha FZ16,black,Petrol,2009,40000,Mumbai,FirstOwner,34000
bikedekho_0478,Bajaj Discover 125 St,black,Petrol,2013,22000,Delhi,FirstOwner,39500
bikedekho_0479,Hero Honda Passion Pro,black,Petrol,2013,40000,Delhi,FirstOwner,34000
bikedekho_0480,Hero Honda Hunk,red,Petrol,2010,33000,Delhi,FirstOwner,26999
bikedekho_0481,Royal Enfield Bullet 350 Twinspark,black,Petrol,2014,1200,Delhi,SecondOwner,64000
bikedekho_0482,Hero Honda CBZ Disc,blue,Petrol,2005,59000,Bangalore,FirstOwner,14999
bikedekho_0483,Bajaj Pulsar 180cc Dtsi,silver,Petrol,2009,36000,Delhi,FirstOwner,31000
bikedekho_0484,Hero Honda Karizma Zmr Pgm Fi,black,Petrol,2012,13000,Mumbai,SecondOwner,57000
bikedekho_0485,Bajaj Avenger 220,blue,Petrol,2010,31000,Bangalore,FirstOwner,56999
bikedekho_0486,Bajaj Pulsar RS 200 Standard,red,Petrol,2012,10000,Mumbai,FirstOwner,52999
bikedekho_0487,Yamaha Sz R,red,Petrol,2011,34400,Mumbai,FirstOwner,27999
bikedekho_0488,Hero Motocorp Xtreme Sports Single Disc,black,Petrol,2015,2000,Mumbai,FirstOwner,74000
bikedekho_0489,TVS Apache RTR 160,black,Petrol,2014,22000,Bangalore,FirstOwner,67000
bikedekho_0490,Bajaj Avenger 220,red,Petrol,2013,19000,Mumbai,FirstOwner,54999
bikedekho_0491,Yamaha YZF R15 Version 2.0,red,Petrol,2012,40000,Mumbai,SecondOwner,63000
bikedekho_0492,Royal Enfield Classic 500,black,Petrol,1997,2000,Mumbai,SecondOwner,120000
bikedekho_0493,Royal Enfield Thunderbird 350,black,Petrol,2006,15000,Mumbai,SecondOwner,48000
bikedekho_0494,Royal Enfield Classic Chrome,maroon,Petrol,2015,1500,Mumbai,FirstOwner,160000
bikedekho_0495,Bajaj Pulsar 220F Dtsi,black,Petrol,2013,20000,Mumbai,FirstOwner,54999
bikedekho_0496,Yamaha RX 135 STD,black,Petrol,2000,30000,Bangalore,SecondOwner,54000
bikedekho_0497,Hero Honda Karizma Zmr Pgm Fi,red,Petrol,2011,31000,Mumbai,SecondOwner,59999
bikedekho_0498,TVS Apache 2007-2011 RTR 160,black,Petrol,2008,55000,Bangalore,FirstOwner,30000
bikedekho_0499,Bajaj Discover 150 S Disc,green,Petrol,2014,8000,Bangalore,FirstOwner,59000
bikedekho_0500,Hero Honda Karizma R,black,Petrol,2009,45000,Bangalore,FirstOwner,34999
bikedekho_0501,Yamaha RX 100 STD,red,Petrol,2015,300,Bangalore,ThirdOwner,56000
bikedekho_0502,Bajaj Discover 125 St,black,Petrol,2012,12000,Bangalore,SecondOwner,44999
bikedekho_0503,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,49000,Bangalore,FirstOwner,35000
bikedekho_0504,Bajaj Pulsar 150cc Dtsi,black,Petrol,2007,35000,Bangalore,SecondOwner,24999
bikedekho_0505,Bajaj Pulsar 150cc Dtsi,black,Petrol,2009,26000,Delhi,FirstOwner,25999
bikedekho_0506,Bajaj Discover 125 STD,black,Petrol,2012,25000,Bangalore,FirstOwner,39000
bikedekho_0507,Bajaj Pulsar 180cc Dtsi,silver,Petrol,2011,58000,Bangalore,FirstOwner,40000
bikedekho_0508,Bajaj Pulsar 150cc Dtsi,blue,Petrol,2011,47000,Bangalore,FirstOwner,35000
bikedekho_0509,Bajaj Avenger 220,black,Petrol,2013,11000,Bangalore,FirstOwner,65000
bikedekho_0510,Bajaj Pulsar 220F Dtsi,black,Petrol,2011,20000,Bangalore,FirstOwner,62000
bikedekho_0511,Bajaj Discover 125 St,red,Petrol,2013,25000,Bangalore,FirstOwner,39000
bikedekho_0512,Bajaj Avenger 220,blue,Petrol,2012,20000,Bangalore,FirstOwner,60000
bikedekho_0513,Bajaj Pulsar 150cc Dtsi,black,Petrol,2010,59000,Bangalore,FirstOwner,35999
bikedekho_0514,Bajaj Pulsar 200 NS,blue,Petrol,2007,64000,Bangalore,SecondOwner,29000
bikedekho_0515,KTM Duke 200,black,Petrol,2012,20000,Bangalore,SecondOwner,82000
bikedekho_0516,Bajaj Pulsar 150cc Dtsi,black,Petrol,2005,63550,Bangalore,SecondOwner,25000
bikedekho_0517,Hero Honda Cbz Xtreme Self Start,black,Petrol,2010,25700,Delhi,SecondOwner,20000
bikedekho_0518,Yamaha YZF R15 Version 2.0,blue,Petrol,2011,33000,Delhi,FirstOwner,62000
